time	well1	fibro_id	time_exact	ocr	ecar	ppr	plate_id
12	B07	c1 4/5	73.183	268,237.19	155,700.59	276,897.93	2019-09-10_2
12	B08	c1 4/5	73.183	287,163.56	205,898.16	366,169.29	2019-09-10_2
12	B09	c1 4/5	73.183	301,804.77	200,406.60	356,403.10	2019-09-10_2
12	B10	c1 4/5	73.183	283,548.43	198,587.95	353,168.81	2019-09-10_2
12	B11	c1 4/5	73.183	298,883.86	232,988.57	414,346.88	2019-09-10_2
12	B12	c1 4/5	73.183	300,487.40	241,890.64	430,178.31	2019-09-10_2
12	C01	c3 1/2	73.183	240,784.62	149,326.82	265,562.81	2019-09-10_2
12	C02	c3 1/2	73.183	275,471.62	184,048.11	327,311.15	2019-09-10_2
12	C03	c3 1/2	73.183	353,986.80	156,574.43	278,451.98	2019-09-10_2
12	C04	c3 1/2	73.183	316,880.12	165,999.51	295,213.53	2019-09-10_2
12	C05	c3 1/2	73.183	298,460.10	159,777.51	284,148.32	2019-09-10_2
12	C06	c3 1/2	73.183	271,341.73	177,464.74	315,603.29	2019-09-10_2
12	C07	c3 4/5	73.183	319,700.42	147,593.59	262,480.43	2019-09-10_2
12	C08	c3 4/5	73.183	244,085.37	163,890.50	291,462.86	2019-09-10_2
12	C09	c3 4/5	73.183	307,168.16	155,683.66	276,867.82	2019-09-10_2
12	C10	c3 4/5	73.183	302,426.20	174,367.15	310,094.54	2019-09-10_2
12	C11	c3 4/5	73.183	297,477.01	162,392.07	288,798.05	2019-09-10_2
12	C12	c3 4/5	73.183	258,110.80	157,095.55	279,378.73	2019-09-10_2
12	D01	c2 1/2	73.183	248,726.15	133,853.49	238,045.04	2019-09-10_2
12	D02	c2 1/2	73.183	306,495.46	152,553.59	271,301.31	2019-09-10_2
12	D03	c2 1/2	73.183	302,676.24	156,362.27	278,074.67	2019-09-10_2
12	D04	c2 1/2	73.183	314,078.28	149,795.17	266,395.74	2019-09-10_2
12	D05	c2 1/2	73.183	309,322.68	150,717.60	268,036.18	2019-09-10_2
12	D06	c2 1/2	73.183	289,506.04	142,876.31	254,091.23	2019-09-10_2
12	D07	c2 4/5	73.183	287,588.89	81,196.69	144,400.20	2019-09-10_2
12	D08	c2 4/5	73.183	265,899.52	117,970.76	209,799.20	2019-09-10_2
12	D09	c2 4/5	73.183	260,745.98	132,892.59	236,336.18	2019-09-10_2
12	D10	c2 4/5	73.183	268,544.14	136,157.58	242,142.64	2019-09-10_2
12	D11	c2 4/5	73.183	259,924.18	136,637.92	242,996.88	2019-09-10_2
12	D12	c2 4/5	73.183	200,035.11	96,290.86	171,243.67	2019-09-10_2
12	E01	p6.II.1 1/2	73.183	146,595.46	154,148.07	274,136.93	2019-09-10_2
12	E02	p6.II.1 1/2	73.183	192,150.52	171,891.54	305,691.91	2019-09-10_2
12	E03	p6.II.1 1/2	73.183	172,537.07	139,311.87	247,752.23	2019-09-10_2
12	E04	p6.II.1 1/2	73.183	203,217.04	178,705.56	317,809.97	2019-09-10_2
12	E05	p6.II.1 1/2	73.183	194,122.01	174,579.72	310,472.57	2019-09-10_2
12	E06	p6.II.1 1/2	73.183	192,698.29	167,415.44	297,731.62	2019-09-10_2
12	E07	p6.II.1 4/5	73.183	187,693.55	149,193.34	265,325.44	2019-09-10_2
12	E08	p6.II.1 4/5	73.183	199,225.35	182,245.92	324,106.14	2019-09-10_2
12	E09	p6.II.1 4/5	73.183	179,396.59	172,914.00	307,510.26	2019-09-10_2
12	E10	p6.II.1 4/5	73.183	198,391.83	179,756.82	319,679.52	2019-09-10_2
12	E11	p6.II.1 4/5	73.183	203,287.31	232,872.77	414,140.93	2019-09-10_2
12	E12	p6.II.1 4/5	73.183	150,825.21	165,864.92	294,974.17	2019-09-10_2
12	F01	p6.I.2 1/2	73.183	100,882.33	100,553.16	178,823.74	2019-09-10_2
12	F02	p6.I.2 1/2	73.183	96,420.57	94,428.20	167,931.10	2019-09-10_2
12	F03	p6.I.2 1/2	73.183	88,512.33	82,385.20	146,513.84	2019-09-10_2
12	F04	p6.I.2 1/2	73.183	95,824.79	95,474.50	169,791.85	2019-09-10_2
12	F05	p6.I.2 1/2	73.183	92,789.76	85,252.92	151,613.79	2019-09-10_2
12	F06	p6.I.2 1/2	73.183	91,864.21	85,563.93	152,166.90	2019-09-10_2
12	F07	p6.I.2 4/5	73.183	94,835.81	84,815.69	150,836.23	2019-09-10_2
12	F08	p6.I.2 4/5	73.183	86,441.22	78,480.31	139,569.39	2019-09-10_2
12	F09	p6.I.2 4/5	73.183	100,223.15	95,435.24	169,722.03	2019-09-10_2
12	F10	p6.I.2 4/5	73.183	91,646.78	85,483.18	152,023.28	2019-09-10_2
12	F11	p6.I.2 4/5	73.183	90,233.81	86,998.49	154,718.12	2019-09-10_2
12	F12	p6.I.2 4/5	73.183	76,066.44	69,963.76	124,423.54	2019-09-10_2
12	H01	Background	73.183	0	0	0	2019-09-10_2
12	H02	Background	73.183	0	0	0	2019-09-10_2
12	H03	Background	73.183	0	0	0	2019-09-10_2
12	H04	Background	73.183	0	0	0	2019-09-10_2
12	H05	Background	73.183	0	0	0	2019-09-10_2
12	H06	Background	73.183	0	0	0	2019-09-10_2
12	H07	Background	73.183	0	0	0	2019-09-10_2
12	H08	Background	73.183	0	0	0	2019-09-10_2
12	H09	Background	73.183	0	0	0	2019-09-10_2
12	H10	Background	73.183	0	0	0	2019-09-10_2
12	H11	Background	73.183	0	0	0	2019-09-10_2
12	H12	Background	73.183	0	0	0	2019-09-10_2
13	A01	Background	79.691	0	0	0	2019-09-10_2
13	A02	Background	79.691	0	0	0	2019-09-10_2
13	A03	Background	79.691	0	0	0	2019-09-10_2
13	A04	Background	79.691	0	0	0	2019-09-10_2
13	A05	Background	79.691	0	0	0	2019-09-10_2
13	A06	Background	79.691	0	0	0	2019-09-10_2
13	A07	Background	79.691	0	0	0	2019-09-10_2
13	A08	Background	79.691	0	0	0	2019-09-10_2
13	A09	Background	79.691	0	0	0	2019-09-10_2
13	A10	Background	79.691	0	0	0	2019-09-10_2
13	A11	Background	79.691	0	0	0	2019-09-10_2
13	A12	Background	79.691	0	0	0	2019-09-10_2
13	B01	c1 1/2	79.691	321,055.39	236,587.39	420,747.01	2019-09-10_2
13	B02	c1 1/2	79.691	266,526.46	194,751.96	346,346.88	2019-09-10_2
13	B03	c1 1/2	79.691	263,719.94	185,268.75	329,481.95	2019-09-10_2
13	B04	c1 1/2	79.691	337,654.09	229,143.53	407,508.84	2019-09-10_2
13	B05	c1 1/2	79.691	298,101.12	201,382.48	358,138.60	2019-09-10_2
13	B06	c1 1/2	79.691	293,579.45	215,341.20	382,962.80	2019-09-10_2
13	B07	c1 4/5	79.691	270,049.10	156,930.25	279,084.76	2019-09-10_2
13	B08	c1 4/5	79.691	283,845.73	206,316.02	366,912.42	2019-09-10_2
13	B09	c1 4/5	79.691	299,944.88	205,322.42	365,145.39	2019-09-10_2
13	B10	c1 4/5	79.691	283,361.66	201,538.66	358,416.36	2019-09-10_2
13	B11	c1 4/5	79.691	293,470.14	241,366.91	429,246.91	2019-09-10_2
13	B12	c1 4/5	79.691	296,245.70	240,618.08	427,915.19	2019-09-10_2
13	C01	c3 1/2	79.691	246,456.22	149,792.04	266,390.16	2019-09-10_2
13	C02	c3 1/2	79.691	281,113.31	185,545.23	329,973.64	2019-09-10_2
13	C03	c3 1/2	79.691	358,110.99	155,796.98	277,069.36	2019-09-10_2
13	C04	c3 1/2	79.691	320,857.15	169,020.65	300,586.32	2019-09-10_2
13	C05	c3 1/2	79.691	301,494.01	157,560.98	280,206.44	2019-09-10_2
13	C06	c3 1/2	79.691	276,285.77	180,304.03	320,652.69	2019-09-10_2
13	C07	c3 4/5	79.691	321,624.81	147,527.84	262,363.51	2019-09-10_2
13	C08	c3 4/5	79.691	250,120.13	164,492.80	292,534.00	2019-09-10_2
13	C09	c3 4/5	79.691	307,052.49	158,149.18	281,252.49	2019-09-10_2
13	C10	c3 4/5	79.691	308,610.83	175,075.20	311,353.74	2019-09-10_2
13	C11	c3 4/5	79.691	292,376.46	162,271.18	288,583.06	2019-09-10_2
13	C12	c3 4/5	79.691	269,216.02	158,331.47	281,576.69	2019-09-10_2
13	D01	c2 1/2	79.691	251,459.66	139,351.99	247,823.57	2019-09-10_2
13	D02	c2 1/2	79.691	311,079.73	152,025.61	270,362.35	2019-09-10_2
13	D03	c2 1/2	79.691	312,273.18	158,926.92	282,635.64	2019-09-10_2
13	D04	c2 1/2	79.691	312,364.26	151,350.89	269,162.42	2019-09-10_2
13	D05	c2 1/2	79.691	308,912.39	152,432.47	271,085.91	2019-09-10_2
13	D06	c2 1/2	79.691	287,510.93	141,107.60	250,945.76	2019-09-10_2
13	D07	c2 4/5	79.691	287,793.04	81,722.54	145,335.37	2019-09-10_2
13	D08	c2 4/5	79.691	261,151.15	118,452.69	210,656.26	2019-09-10_2
13	D09	c2 4/5	79.691	257,800.49	132,252.57	235,197.97	2019-09-10_2
13	D10	c2 4/5	79.691	266,220.82	137,863.71	245,176.82	2019-09-10_2
13	D11	c2 4/5	79.691	261,600.59	137,026.27	243,687.51	2019-09-10_2
13	D12	c2 4/5	79.691	198,256.90	98,891.23	175,868.16	2019-09-10_2
13	E01	p6.II.1 1/2	79.691	145,566.95	161,349.37	286,943.73	2019-09-10_2
13	E02	p6.II.1 1/2	79.691	188,003.32	172,566.22	306,891.76	2019-09-10_2
13	E03	p6.II.1 1/2	79.691	167,543.72	137,557.95	244,633.06	2019-09-10_2
13	E04	p6.II.1 1/2	79.691	192,283.51	177,194.92	315,123.44	2019-09-10_2
13	E05	p6.II.1 1/2	79.691	185,412.31	173,898.21	309,260.57	2019-09-10_2
13	E06	p6.II.1 1/2	79.691	184,805.34	164,666.84	292,843.51	2019-09-10_2
13	E07	p6.II.1 4/5	79.691	186,267.19	148,034.66	263,264.85	2019-09-10_2
13	E08	p6.II.1 4/5	79.691	192,959.73	176,639.72	314,136.08	2019-09-10_2
13	E09	p6.II.1 4/5	79.691	172,459.11	171,658.55	305,277.56	2019-09-10_2
13	E10	p6.II.1 4/5	79.691	193,805.68	179,781.69	319,723.77	2019-09-10_2
13	E11	p6.II.1 4/5	79.691	196,346.27	230,717.86	410,308.63	2019-09-10_2
13	E12	p6.II.1 4/5	79.691	150,505.43	167,233.46	297,407.99	2019-09-10_2
13	F01	p6.I.2 1/2	79.691	97,661.31	99,468.16	176,894.18	2019-09-10_2
13	F02	p6.I.2 1/2	79.691	93,942.12	92,545.83	164,583.50	2019-09-10_2
13	F03	p6.I.2 1/2	79.691	85,494.03	81,294.78	144,574.64	2019-09-10_2
13	F04	p6.I.2 1/2	79.691	93,794.77	94,355.13	167,801.16	2019-09-10_2
13	F05	p6.I.2 1/2	79.691	89,504.14	84,417.73	150,128.50	2019-09-10_2
13	F06	p6.I.2 1/2	79.691	88,986.98	84,514.50	150,300.59	2019-09-10_2
13	F07	p6.I.2 4/5	79.691	92,320.32	84,968.04	151,107.16	2019-09-10_2
13	F08	p6.I.2 4/5	79.691	83,894.13	77,224.48	137,336.01	2019-09-10_2
13	F09	p6.I.2 4/5	79.691	97,198.30	93,698.87	166,634.07	2019-09-10_2
13	F10	p6.I.2 4/5	79.691	89,233.32	85,373.53	151,828.29	2019-09-10_2
13	F11	p6.I.2 4/5	79.691	87,577.63	87,066.07	154,838.30	2019-09-10_2
13	F12	p6.I.2 4/5	79.691	74,209.32	70,285.11	124,995.03	2019-09-10_2
13	H01	Background	79.691	0	0	0	2019-09-10_2
13	H02	Background	79.691	0	0	0	2019-09-10_2
13	H03	Background	79.691	0	0	0	2019-09-10_2
13	H04	Background	79.691	0	0	0	2019-09-10_2
13	H05	Background	79.691	0	0	0	2019-09-10_2
13	H06	Background	79.691	0	0	0	2019-09-10_2
13	H07	Background	79.691	0	0	0	2019-09-10_2
13	H08	Background	79.691	0	0	0	2019-09-10_2
13	H09	Background	79.691	0	0	0	2019-09-10_2
13	H10	Background	79.691	0	0	0	2019-09-10_2
13	H11	Background	79.691	0	0	0	2019-09-10_2
13	H12	Background	79.691	0	0	0	2019-09-10_2
14	A01	Background	86.332	0	0	0	2019-09-10_2
14	A02	Background	86.332	0	0	0	2019-09-10_2
14	A03	Background	86.332	0	0	0	2019-09-10_2
14	A04	Background	86.332	0	0	0	2019-09-10_2
14	A05	Background	86.332	0	0	0	2019-09-10_2
14	A06	Background	86.332	0	0	0	2019-09-10_2
14	A07	Background	86.332	0	0	0	2019-09-10_2
14	A08	Background	86.332	0	0	0	2019-09-10_2
14	A09	Background	86.332	0	0	0	2019-09-10_2
14	A10	Background	86.332	0	0	0	2019-09-10_2
14	A11	Background	86.332	0	0	0	2019-09-10_2
14	A12	Background	86.332	0	0	0	2019-09-10_2
14	B01	c1 1/2	86.332	75,255.14	219,838.74	390,961.21	2019-09-10_2
14	B02	c1 1/2	86.332	45,855.83	183,224.67	325,846.76	2019-09-10_2
14	B03	c1 1/2	86.332	50,132.58	176,704.82	314,251.85	2019-09-10_2
14	B04	c1 1/2	86.332	55,571.13	218,154.79	387,966.47	2019-09-10_2
14	B05	c1 1/2	86.332	44,755.03	199,913.31	355,525.83	2019-09-10_2
14	B06	c1 1/2	86.332	45,374.85	204,753.71	364,134.00	2019-09-10_2
14	B07	c1 4/5	86.332	44,744.54	154,899.21	275,472.75	2019-09-10_2
14	B08	c1 4/5	86.332	43,021.71	198,764.05	353,481.99	2019-09-10_2
14	B09	c1 4/5	86.332	55,719.23	190,280.82	338,395.41	2019-09-10_2
14	B10	c1 4/5	86.332	37,497.32	188,929.36	335,991.98	2019-09-10_2
14	B11	c1 4/5	86.332	39,421.09	225,280.75	400,639.28	2019-09-10_2
14	B12	c1 4/5	86.332	40,678.43	224,776.99	399,743.40	2019-09-10_2
14	C01	c3 1/2	86.332	15,922.72	127,201.47	226,215.10	2019-09-10_2
14	C02	c3 1/2	86.332	56,951.62	166,678.98	296,421.89	2019-09-10_2
14	C03	c3 1/2	86.332	119,454.14	136,830.85	243,339.98	2019-09-10_2
14	C04	c3 1/2	86.332	72,673.98	148,188.47	263,538.37	2019-09-10_2
14	C05	c3 1/2	86.332	53,627.98	140,094.24	249,143.60	2019-09-10_2
14	C06	c3 1/2	86.332	50,910.70	167,442.49	297,779.73	2019-09-10_2
14	C07	c3 4/5	86.332	77,808.28	134,710.27	239,568.74	2019-09-10_2
14	C08	c3 4/5	86.332	59,580.12	151,923.78	270,181.26	2019-09-10_2
14	C09	c3 4/5	86.332	89,372.96	137,368.54	244,296.20	2019-09-10_2
14	C10	c3 4/5	86.332	62,296.74	156,788.61	278,832.86	2019-09-10_2
14	C11	c3 4/5	86.332	51,709.90	139,626.39	248,311.58	2019-09-10_2
14	C12	c3 4/5	86.332	48,318.59	147,943.52	263,102.75	2019-09-10_2
14	D01	c2 1/2	86.332	37,235.13	114,805.03	204,169.26	2019-09-10_2
14	D02	c2 1/2	86.332	37,826.06	128,760.94	228,988.46	2019-09-10_2
14	D03	c2 1/2	86.332	44,700.36	130,523.09	232,122.26	2019-09-10_2
14	D04	c2 1/2	86.332	52,273.65	125,818.64	223,755.87	2019-09-10_2
14	D05	c2 1/2	86.332	55,058.73	125,769.80	223,669.02	2019-09-10_2
14	D06	c2 1/2	86.332	43,558.79	117,303.76	208,613.00	2019-09-10_2
14	D07	c2 4/5	86.332	43,498.94	68,538.00	121,887.97	2019-09-10_2
14	D08	c2 4/5	86.332	40,172.53	97,766.31	173,867.61	2019-09-10_2
14	D09	c2 4/5	86.332	36,950.73	109,844.64	195,347.71	2019-09-10_2
14	D10	c2 4/5	86.332	39,348.47	114,480.93	203,592.89	2019-09-10_2
14	D11	c2 4/5	86.332	49,141.20	117,716.78	209,347.52	2019-09-10_2
14	D12	c2 4/5	86.332	32,417.39	80,988.76	144,030.41	2019-09-10_2
14	E01	p6.II.1 1/2	86.332	26,197.99	145,558.46	258,861.16	2019-09-10_2
14	E02	p6.II.1 1/2	86.332	37,190.75	172,947.79	307,570.34	2019-09-10_2
14	E03	p6.II.1 1/2	86.332	44,515.75	135,603.26	241,156.84	2019-09-10_2
14	E04	p6.II.1 1/2	86.332	32,903.42	179,634.30	319,461.64	2019-09-10_2
14	E05	p6.II.1 1/2	86.332	31,272.43	173,817.91	309,117.77	2019-09-10_2
14	E06	p6.II.1 1/2	86.332	29,980.64	166,743.44	296,536.53	2019-09-10_2
14	E07	p6.II.1 4/5	86.332	25,939.35	151,058.59	268,642.60	2019-09-10_2
14	E08	p6.II.1 4/5	86.332	38,416.88	184,209.90	327,598.88	2019-09-10_2
14	E09	p6.II.1 4/5	86.332	23,272.49	171,358.03	304,743.12	2019-09-10_2
14	E10	p6.II.1 4/5	86.332	32,576.87	177,668.49	315,965.65	2019-09-10_2
14	E11	p6.II.1 4/5	86.332	31,081.10	230,623.53	410,140.89	2019-09-10_2
14	E12	p6.II.1 4/5	86.332	28,054.25	161,030.25	286,376.20	2019-09-10_2
14	F01	p6.I.2 1/2	86.332	22,520.14	97,538.76	173,462.93	2019-09-10_2
14	F02	p6.I.2 1/2	86.332	19,177.53	90,162.40	160,344.82	2019-09-10_2
14	F03	p6.I.2 1/2	86.332	17,763.57	81,948.91	145,737.95	2019-09-10_2
14	F04	p6.I.2 1/2	86.332	17,442.87	95,488.20	169,816.22	2019-09-10_2
14	F05	p6.I.2 1/2	86.332	23,734.45	81,220.58	144,442.67	2019-09-10_2
14	F06	p6.I.2 1/2	86.332	19,161.73	83,291.47	148,125.55	2019-09-10_2
14	F07	p6.I.2 4/5	86.332	19,254.86	82,193.15	146,172.29	2019-09-10_2
14	F08	p6.I.2 4/5	86.332	20,047.70	76,476.91	136,006.54	2019-09-10_2
14	F09	p6.I.2 4/5	86.332	17,351.14	94,980.12	168,912.65	2019-09-10_2
14	F10	p6.I.2 4/5	86.332	20,283.81	83,998.59	149,383.10	2019-09-10_2
14	F11	p6.I.2 4/5	86.332	18,727.05	85,842.81	152,662.85	2019-09-10_2
14	F12	p6.I.2 4/5	86.332	14,518.58	66,438.04	118,153.41	2019-09-10_2
14	H01	Background	86.332	0	0	0	2019-09-10_2
14	H02	Background	86.332	0	0	0	2019-09-10_2
14	H03	Background	86.332	0	0	0	2019-09-10_2
14	H04	Background	86.332	0	0	0	2019-09-10_2
14	H05	Background	86.332	0	0	0	2019-09-10_2
14	H06	Background	86.332	0	0	0	2019-09-10_2
14	H07	Background	86.332	0	0	0	2019-09-10_2
14	H08	Background	86.332	0	0	0	2019-09-10_2
14	H09	Background	86.332	0	0	0	2019-09-10_2
14	H10	Background	86.332	0	0	0	2019-09-10_2
14	H11	Background	86.332	0	0	0	2019-09-10_2
14	H12	Background	86.332	0	0	0	2019-09-10_2
15	A01	Background	92.843	0	0	0	2019-09-10_2
15	A02	Background	92.843	0	0	0	2019-09-10_2
15	A03	Background	92.843	0	0	0	2019-09-10_2
15	A04	Background	92.843	0	0	0	2019-09-10_2
15	A05	Background	92.843	0	0	0	2019-09-10_2
15	A06	Background	92.843	0	0	0	2019-09-10_2
